vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,group_id
0.1080025434494018,-138.8218994140625,0.4762266342060693,VEHICLE,4.060127696569668,0.2192272017562183,195041.0,0.1548952758312225,0.1633631139993667,6.741851806640625,2023-07-01T13:00:05.009420+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288836382175,35.38861100650199,28.171864771842955,139.4289030704371,35.388592411290404,28.171864771842955,1
0.1178098320960998,-146.28280639648438,0.4716486494353077,VEHICLE,4.117169306694618,0.2509854642823191,195041.0,0.1441993117332458,0.1643727570772171,6.596915721893311,2023-07-01T13:00:05.111533+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288816123533,35.38860529938189,28.18318619728088,139.42889845813926,35.38858917912269,28.18318619728088,1
0.1006433814764022,-145.9701385498047,0.3609829223050938,VEHICLE,3.318946770366455,0.1764519153446398,195041.0,0.0764871761202812,0.1464197337627411,6.291024684906006,2023-07-01T13:00:05.216026+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42888110263425,35.38860433077574,28.13418128490448,139.4288975795899,35.38858856346184,28.13418128490448,1
0.0913854017853736,-139.2087860107422,0.3583221865085211,VEHICLE,3.1265323967297687,0.1555023092266502,195041.0,0.0493356250226497,0.1389850527048111,6.608927249908447,2023-07-01T13:00:05.318105+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42887624928122,35.38860338452445,28.116352462768557,139.42889432992752,35.38858626239164,28.116352462768557,1
0.089527279138565,-132.17393493652344,0.3723101367016401,VEHICLE,2.9874437177454696,0.1582171636356638,195041.0,-0.0056016496382653,0.1383130103349685,7.10452938079834,2023-07-01T13:00:05.420258+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42887077897993,35.38860306478351,28.066294932365416,139.428891093042,35.38858396528121,28.066294932365416,1
0.0839200168848037,-129.56886291503906,0.374028461012885,VEHICLE,3.183340609179858,0.1473364677497043,195041.0,0.0154838310554623,0.136091873049736,6.669105052947998,2023-07-01T13:00:05.522382+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42886626919974,35.38860099058352,28.08704557418823,139.42888727414413,35.3885812415197,28.08704557418823,1
0.0912933200597763,-133.25601196289062,0.3987003168969954,VEHICLE,3.28487437665915,0.1801402178820106,195041.0,0.0132724801078438,0.1418229937553405,6.933610439300537,2023-07-01T13:00:05.621960+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288639402546,35.38859704840996,28.086839818954463,139.42888331754205,35.38857846532265,28.086839818954463,1
0.0856736525893211,-135.79376220703125,0.368308505623679,VEHICLE,3.309375227489789,0.1563973791750972,195041.0,0.0156757980585098,0.1378945112228393,6.384910583496094,2023-07-01T13:00:05.726565+09:00,290.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42886159267746,35.388593457151785,28.09091296195984,139.42887979420456,35.38857600163535,28.09091296195984,1
0.0842778906226158,-136.43838500976562,0.3739720154154927,VEHICLE,3.431114763644824,0.1554302062065581,195041.0,0.0426057502627372,0.138480857014656,6.259578227996826,2023-07-01T13:00:05.828674+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42885860407955,35.38859040226655,28.11909725666046,139.42887484093228,35.388572830515926,28.11909725666046,1
0.0896177589893341,-133.79856872558594,0.4041799976544081,VEHICLE,3.496901439758585,0.1798030151793748,195041.0,0.0375594571232795,0.1440980285406112,6.60881233215332,2023-07-01T13:00:05.930804+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288545692907,35.38858881766238,28.11857690811157,139.42887134414494,35.38857066374213,28.11857690811157,1
0.0833422690629959,-135.78564453125,0.3881532629922453,VEHICLE,3.806293940757296,0.1536809604052627,195041.0,0.0727777928113937,0.141121506690979,5.850069046020508,2023-07-01T13:00:06.032961+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288515139623,35.38858489802092,28.15630784034729,139.42885916502237,35.38856665989735,28.15630784034729,1
0.0863355919718742,-132.6066131591797,0.4030744017773575,VEHICLE,3.761973595413072,0.1676542988194749,195041.0,0.0687171667814254,0.144099161028862,6.11436128616333,2023-07-01T13:00:06.135015+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42884702268083,35.388583341013096,28.160668158531188,139.42885361088793,35.38856523291741,28.160668158531188,1
0.0835255160927772,-131.68630981445312,0.3914053900253506,VEHICLE,3.786870609029569,0.1560795221330106,195041.0,0.0200301501899957,0.1424111276865005,5.888982772827148,2023-07-01T13:00:06.237160+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42884314562303,35.38858097998509,28.12277855873108,139.42884792975684,35.388564005047336,28.12277855873108,1
0.0888897851109504,-132.00531005859375,0.4131585335754959,VEHICLE,3.819334772960902,0.1793728895613339,195041.0,0.0213613547384738,0.1473904997110366,6.1660332679748535,2023-07-01T13:00:06.339217+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42884001728902,35.38857842814568,28.12605502605438,139.42884262795482,35.38856312796876,28.12605502605438,1
0.0850226879119873,-133.6471710205078,0.3920974094599173,VEHICLE,3.753697500133067,0.1601961298714683,195041.0,0.0236973483115434,0.1449909508228302,5.970683097839356,2023-07-01T13:00:06.441275+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42883789706258,35.38857550745301,28.13041307926178,139.42884005951743,35.388562834081824,28.13041307926178,1
0.0806238204240799,-134.89723205566406,0.3854196006532806,VEHICLE,3.8686828133434754,0.1467615313519773,195041.0,0.010727709159255,0.1428204029798507,5.707101821899414,2023-07-01T13:00:06.543432+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288350172043,35.388572287947255,28.1209107875824,139.4288366959851,35.3885624492181,28.1209107875824,1
0.0837331116199493,-132.30238342285156,0.4036165816039684,VEHICLE,3.851179873196645,0.1620784054492713,195041.0,0.0258010607212781,0.1461789608001709,5.9755539894104,2023-07-01T13:00:06.645477+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42883081405935,35.38857081601169,28.135602259635924,139.42883131374532,35.38856221257945,28.135602259635924,1
0.0832588896155357,-132.3999481201172,0.4018467134496145,VEHICLE,4.037610858822409,0.1592534956361708,195041.0,0.0294542778283357,0.146254226565361,5.676563739776611,2023-07-01T13:00:06.747638+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42882708001977,35.388567816467095,28.141512179374693,139.4288268527551,35.38856213244783,28.141512179374693,1
0.0796754881739616,-134.04248046875,0.391726504731452,VEHICLE,4.1966190307220215,0.1468409194126673,195041.0,0.0523757524788379,0.1440328955650329,5.3395185470581055,2023-07-01T13:00:06.849784+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42882400939197,35.38856411887284,28.16494908332825,139.42882393309856,35.38856221073029,28.16494908332825,1
0.0772450044751167,-131.63259887695312,0.3903180094386895,VEHICLE,4.090279432481974,0.141938456363985,195041.0,0.0236204415559768,0.143016830086708,5.43493127822876,2023-07-01T13:00:06.951906+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42881978883622,35.388562736488495,28.14504268169403,139.42881973991086,35.38856234671703,28.14504268169403,1
0.0811639800667762,-132.56387329101562,0.4069986338183355,VEHICLE,4.178496457167489,0.1600480698205507,195041.0,0.0136175900697708,0.1468672454357147,5.556682109832764,2023-07-01T13:00:07.051264+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.4288167588134,35.3885595351855,28.138754987716677,139.42881713920443,35.388562565630146,28.138754987716677,1
0.0908213555812835,-133.6921844482422,0.4406106605470041,VEHICLE,4.209413494114397,0.2026569912399562,195041.0,0.0142169268801808,0.154384359717369,5.983180999755859,2023-07-01T13:00:07.150934+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.42881386572904,35.38855639145608,28.140628361701964,139.42881466687433,35.3885627737403,28.140628361701964,1
0.0847535580396652,-135.4054412841797,0.3909083514020995,VEHICLE,4.1226245449918375,0.1608832327130997,195041.0,0.0669490173459053,0.1482218652963638,5.436643600463867,2023-07-01T13:00:07.252990+09:00,451.0,vista-p90-1,2023-07-01 13:00:00+09:00,139.428811698672,35.388553162095,28.188405179977416,139.4288129236072,35.38856292048269,28.188405179977416,1
