vertical_position_uncertainty,heading,horizontal_speed_uncertainty,classification,horizontal_speed,horizontal_position_uncertainty,id,vertical_velocity,vertical_velocity_uncertainty,heading_uncertainty,timestamp,map_link_id,sensor_id,query_since,lon,lat,alt,map_matched_lon,map_matched_lat,map_matched_alt,cluster_id_predicted
0.0875051692128181,-168.75558471679688,0.8170076071573851,VEHICLE,0.0824101410744516,0.1563096190519994,5490630.0,-0.0142838107421994,0.1492669284343719,10.08991813659668,2023-07-01T13:07:26.342155+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842384629483,35.3876827510375,28.738513159751893,139.4284359376903,35.38768067001474,28.738513159751893,195207
0.0824070200324058,-168.72906494140625,0.8128751843173803,VEHICLE,0.1246977470681844,0.1408641238129487,5490630.0,-0.0111187938600778,0.1452594548463821,10.118685722351074,2023-07-01T13:07:26.442236+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842404903269,35.38768246359669,28.739899802207947,139.42843587561669,35.38768042815001,28.739899802207947,195207
0.0827903524041175,-168.76244354248047,0.8174726053620185,VEHICLE,0.0410236040970642,0.1456396579635251,5490630.0,-0.0051578748971223,0.146066814661026,10.152278900146484,2023-07-01T13:07:26.541877+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842424923387,35.387682650123985,28.74407033920288,139.42843592993205,35.38768063978536,28.74407033920288,195207
0.0814485996961593,-168.77561950683594,0.8165490697556674,VEHICLE,0.0342552186896302,0.1434146239930287,5490630.0,-0.0017965859733521,0.1454282402992248,10.191034317016602,2023-07-01T13:07:26.641964+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284243405663,35.38768262419355,28.7465206861496,139.4284359274222,35.38768063000593,28.7465206861496,195207
0.0860269665718078,-168.77057647705078,0.8249418912474136,VEHICLE,0.0158865447706027,0.1607202779119396,5490630.0,-0.0067596570588648,0.1492583006620407,10.235357284545898,2023-07-01T13:07:26.741492+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842435419047,35.3876826623389,28.741981434822083,139.42843593737425,35.387680668783275,28.741981434822083,195207
0.0815092548727989,-168.6311264038086,0.8135594457190188,VEHICLE,0.0769690581599711,0.142896183407879,5490630.0,-0.0069545032456517,0.1456336826086044,10.284997940063477,2023-07-01T13:07:26.841720+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842357941498,35.3876825221295,28.74112741947174,139.42843587013755,35.38768040680101,28.74112741947174,195207
0.0876164063811302,-168.66566467285156,0.8260478694581135,VEHICLE,0.0756770546918276,0.1656781951131319,5490630.0,-0.0053007397800683,0.1506076902151107,10.340452194213867,2023-07-01T13:07:26.941104+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.4284237418303,35.38768243031305,28.741880583763123,139.42843585444058,35.38768034563904,28.741880583763123,195207
0.0829716771841049,-168.6182861328125,0.8142070776921561,VEHICLE,0.0733980163995924,0.1458225870372285,5490630.0,-6.378703255904838e-05,0.1466750651597976,10.399879455566406,2023-07-01T13:07:27.041390+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842360610035,35.38768239179286,28.74598507881165,139.42843583923104,35.38768028637635,28.74598507881165,195207
0.0851512625813484,-168.70135498046875,0.819532795654819,VEHICLE,0.0345176803511548,0.1540233672595783,5490630.0,0.0047238157130777,0.1484005153179168,10.46749782562256,2023-07-01T13:07:27.143645+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842386890038,35.38768243720347,28.750201392173768,139.4284358615095,35.387680373182604,28.750201392173768,195207
0.0893045589327812,-168.71756744384766,0.82556879040512,VEHICLE,0.042523521696896,0.1673325842756375,5490630.0,-0.0014687153743579,0.1514137983322143,10.54058074951172,2023-07-01T13:07:27.233040+09:00,357.0,vista-p90-2,2023-07-01 13:00:00+09:00,139.42842393402344,35.38768236235711,28.745200324058533,139.42843584586794,35.38768031223644,28.745200324058533,195207
